,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
477,"693 Colombo Rd Gintota, 80000 Galle, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Additional bathroom', 'Bidet', 'Towels/Sheets (extra fee)', 'Guest bathroom', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'View': ['Landmark view', 'Garden view', 'Ocean view', 'View'], 'Outdoors': ['Beachfront', 'Outdoor dining area', 'Outdoor furniture', 'Terrace', 'Private Beach Area', 'Barbecue', 'BBQ Facilities', 'Patio', 'Balcony'], 'Kitchen': ['High chair', 'Dining table', 'Cleaning products', 'Stovetop', 'Oven', 'Dryer', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Sofa bed', 'Drying rack for clothing'], 'Accessibility': ['Adapted Bath', 'Toilet With Grab Rails'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach', 'Bicycle Rental (additional charge)'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone', 'TV', 'Pay-per-view channels'], 'Food & Drink': ['Breakfast in the Room', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Services': ['Grocery Deliveries', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Baggage Storage', 'Wake-up service', 'Car Rental', 'Room Service'], 'Entertainment & Family Services': ['Books, DVDs or music for children', 'Board games/puzzles'], 'General': ['Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Private entrance', 'Laptop safe', 'Interconnecting room(s) available', 'Fan', 'Family Rooms', 'Ironing facilities', 'Iron']}","80.0465504605499,5.99372762968281,80.3043495394501,6.13298437031719",Villa 693 Galle,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Beachfront', 'Family Rooms', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Beachfront', 'Family Rooms', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['16,198', '16,198', '16,198', '16,198']",10,Cleanliness,1 review,"Villa 693 Galle has been welcoming Booking.com guests since Jul 13, 2018",,"https://www.booking.com/hotel/lk/villa-693-galle-galle.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=339862702_116612991_3_1_0&all_sr_blocks=339862702_116612991_3_1_0&room1=A,A&hpos=6&hapos=56&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X56&from=searchresults
;highlight_room=#hotelTmpl"
478,"42 Lighthouse Street Galle Fort, 80000 Galle, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Outdoor Furniture', 'Terrace'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cooking Class\n\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Library'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'DVD Player', 'Telephone'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree public parking is available  at a location nearby (reservation is not possible).', 'Street Parking'], 'Services': ['Shared Lounge/TV Area'], 'Front Desk Services': ['Baggage Storage', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Books, DVDs, Music for Kids', 'Board Games/Puzzles', 'Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Designated Smoking Area', 'Air Conditioning', 'Wake-up service', 'Private entrance', 'Packed Lunches', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Newspapers', 'Safe']}","80.2144982065876,6.02544213928162,80.2186197269837,6.0282762509842",Taru Villas - Lighthouse Street,"['Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Restaurant', 'Bar', 'Wonderful Breakfast', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Restaurant', 'Bar', 'Wonderful Breakfast']","['33,773', '33,773', '41,912']",9.1,Wonderful,104 reviews,"Taru Villas - Lighthouse Street has been welcoming Booking.com guests since May 11, 2016",5-star hotel,"https://www.booking.com/hotel/lk/taru-villas-lighthouse-street.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=177654402_103160473_2_1_0&all_sr_blocks=177654402_103160473_2_1_0&room1=A,A&hpos=7&hapos=57&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X57&from=searchresults
;highlight_room=#hotelTmpl"
479,"N0 22 Pedler Street, 80000 Galle, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture'], 'Kitchen': ['Cleaning products'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Bar', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['No parking available.'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Services': ['Daily Housekeeping', 'Airport Shuttle (additional charge)', 'Wake-up service'], 'Entertainment & Family Services': ['Books, DVDs or music for children', 'Board games/puzzles'], 'General': ['Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Hardwood/Parquet floors', 'Private entrance', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","80.2155911922455,6.0243253690199,80.2219595632051,6.02820322151558",Bastille,"['Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Bar', 'Tea/Coffee Maker in All Rooms', 'Good Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Bar', 'Tea/Coffee Maker in All Rooms', 'Good Breakfast']","['4,665', '5,102']",9.0,Wonderful,67 reviews,"Bastille has been welcoming Booking.com guests since Nov 23, 2017",,"https://www.booking.com/hotel/lk/bastille.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=281403802_107256128_2_1_0&all_sr_blocks=281403802_107256128_2_1_0&room1=A,A&hpos=8&hapos=58&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X58&from=searchresults
;highlight_room=#hotelTmpl"
480,"No 4, Subadrarama Road, (Former Thekallagoda Road) Makuluwa,, 80000 Galle, Sri Lanka","{'Miscellaneous': ['Air Conditioning'], 'Bathroom': ['Linens', 'Towels', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Free toiletries', 'Shared bathroom', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'BBQ Facilities\n\n(additional charge)', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Oven', 'Kitchenware', 'Washing machine', 'Microwave', 'Refrigerator'], 'Common Areas': ['Shared Lounge/TV Area'], 'Room Amenities': ['Mosquito net', 'Tile/Marble floor', 'Private entrance', 'Fan', 'Ironing facilities', 'Safe'], 'Accessibility': ['Entire unit located on ground floor'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Telephone', 'TV'], 'Food & Drink': ['Room Service', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Transportation': ['Car Rental', 'Bicycle Rental (additional charge)'], 'Cleaning Services': ['Daily Housekeeping\n\n(additional charge)', 'Suit Press\n\n(additional charge)', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)'], 'Languages Spoken': ['Italian', 'English']}","80.193391,6.02394016645734,80.2739314687576,6.058549",Bilin Tree House,"['Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service']","['26,241', '29,156']",9.6,Exceptional,38 reviews,"Bilin Tree House has been welcoming Booking.com guests since May 8, 2015",,"https://www.booking.com/hotel/lk/bilin-tree-house.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=136360301_90097046_0_42_0&all_sr_blocks=136360301_90097046_0_42_0&room1=A,A&hpos=9&hapos=59&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X59&from=searchresults
;highlight_room=#hotelTmpl"
481,"105, Pitiwella, Boossa, 80270 Galle, Sri Lanka","{'Outdoors': ['Beachfront', 'Sun Deck', 'BBQ Facilities'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': ['Beach', 'Cycling', 'Bicycle Rental (additional charge)', 'Fishing'], 'Food & Drink': ['Breakfast in the Room', 'Very Good Coffee!'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Room Service'], 'General': ['Designated Smoking Area', 'Air Conditioning'], 'Languages Spoken': ['English', 'Arabic']}","80.1218352453724,6.02501343042835,80.2187753777253,6.10770318676387",Il Nido Beach Home,"['Free Parking', 'Pet Friendly', 'Free WiFi', 'Beachfront', 'Room Service', 'Parking', 'WiFi', 'Airport Shuttle', 'Parking', 'WiFi', 'Airport Shuttle', 'Parking', 'WiFi', 'Airport Shuttle', 'WiFi', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Beachfront', 'Room Service']",[],9.2,Wonderful,91 reviews,"Il Nido Beach Home has been welcoming Booking.com guests since Oct 3, 2016",,"https://www.booking.com/hotel/lk/il-nido-beach-home.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&soh=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=&all_sr_blocks=&room1=A,A&soldout=0,0&hpos=10&hapos=60&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X60&from=searchresults
;highlight_room=#no_availability_msg"
482,"301, Kabarayamulla Walahanduwa, 80046 Galle, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Dining table', 'Cleaning products', 'Stovetop', 'Oven', 'Dryer', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'Bathroom': ['Towels', 'Free toiletries', 'Shower', 'Toilet paper', 'Linens', 'Additional bathroom', 'Guest bathroom', 'Private bathroom'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'Telephone', 'TV', 'Video'], 'Room Amenities': ['Mosquito net', 'Fan', 'Iron', 'Drying rack for clothing', 'Tile/Marble floor', 'Ironing facilities'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Private pool', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Common Areas': ['Library'], 'Pool and Spa': ['Swimming Pool', 'Pool Towels', 'Outdoor Pool (all year)', 'Outdoor Pool'], 'Food & Drink': ['Fruit', 'Wine/Champagne\n\n(additional charge)', 'Grocery Deliveries\n\n(additional charge)', 'Tea/Coffee maker'], 'Activities': ['Hiking\n\nOff-site'], 'Building Characteristics': ['Detached'], 'Transportation': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Bikes Available (free)', 'Bicycle Rental (additional charge)'], 'Outdoor & View': ['Landmark view', 'Mountain view', 'Pool view', 'Garden view', 'View'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Books, DVDs or music for children'], 'Cleaning Services': ['Laundry'], 'Miscellaneous': ['Air Conditioning', 'Family Rooms']}","80.208953,6.025504,80.335319,6.088262",Thompson Manor (A Luxury Villa in Galle),"['Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'Free WiFi', 'Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'Free WiFi']","['32,396']",9.4,Wonderful,8 reviews,"Thompson Manor (A Luxury Villa in Galle) has been welcoming Booking.com guests since Jul 6, 2017",,"https://www.booking.com/hotel/lk/thompson-manor-a-luxury-villa-in-galle.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=252380101_103848837_5_0_0&all_sr_blocks=252380101_103848837_5_0_0&room1=A,A&hpos=11&hapos=61&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X61&from=searchresults
;highlight_room=#hotelTmpl"
483,"Kalahe, Wanchawela. NO-08 West Field Kalahe Wanchawela., 80120 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Electric kettle'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Walking Tours', 'Movie Nights', 'Bikes Available (free)', 'Bicycle Rental (additional charge)'], 'Living Area': ['Dining area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals""], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service', 'Laundry'], 'General': ['Shuttle Service', 'Grocery Deliveries', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Car Rental', 'Fan', 'Family Rooms', 'Ironing facilities', 'Iron', 'Room Service'], 'Languages Spoken': ['Korean', 'French', 'English']}","80.1821225881577,6.02196302324859,80.3419094118423,6.05834897675141",Villa Bonsoir,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Room Service', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Room Service', 'Breakfast']","['2,624', '2,916', '1,296']",10,Cleanliness,2 reviews,"Villa Bonsoir has been welcoming Booking.com guests since Jul 5, 2018",,"https://www.booking.com/hotel/lk/villa-bonsoir-galle.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=376031901_122507373_0_0_0&all_sr_blocks=376031901_122507373_0_0_0&room1=A,A&hpos=12&hapos=62&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X62&from=searchresults
;highlight_room=#hotelTmpl"
484,"56, Lighthouse Street, Fort, 80000 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['City view', 'View'], 'Outdoors': ['Terrace'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Restaurant', 'Minibar'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['No parking available.', 'Street Parking'], 'Services': ['Daily Housekeeping', 'Laundry'], 'General': ['Air Conditioning', 'Non-smoking Rooms', 'Safe']}","80.2147375446858,6.01318185174827,80.218831,6.03825325552396",56 by Deco (Managed by Deco on 44),"['Free WiFi', 'Restaurant', 'Non-smoking Rooms', 'Breakfast', 'Free WiFi', 'Restaurant', 'Non-smoking Rooms', 'Breakfast']","['8,099', '14,173', '8,099', '14,173', '8,099', '14,173']",8.9,Excellent,20 reviews,"56 by Deco (Managed by Deco on 44) has been welcoming Booking.com guests since Aug 2, 2016",,"https://www.booking.com/hotel/lk/56-by-deco.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=188069603_92336571_0_2_0&all_sr_blocks=188069603_92336571_0_2_0&room1=A,A&hpos=13&hapos=63&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X63&from=searchresults
;highlight_room=#hotelTmpl"
485,"02/A, Temple Road, Galwadugoda , 80000 Galle, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'View': ['City view', 'View'], 'Outdoors': ['BBQ Facilities\n\n(additional charge)', 'Balcony', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Washing machine', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Health & Wellness Facilities': ['Massage\n\n(additional charge)'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': ['Cooking Class', 'Tour or Class About Local Culture', 'Happy Hour', 'Themed Dinner Nights\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours', 'Snorkeling\n\n(additional charge)', 'Cycling\n\nOff-site', 'Library', 'Bicycle Rental (additional charge)', 'Fishing'], 'Living Area': ['Dining area', 'Sitting area'], 'Food & Drink': ['On-site Coffee Shop', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals"", 'Breakfast in the Room', 'Restaurant', 'Good Coffee!'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Parking Garage'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Tour Desk', '24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Books, DVDs or music for children'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service', 'Dry Cleaning\n\n(additional charge)', 'Laundry'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Shared Lounge/TV Area', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Mosquito net', 'Heating', 'Tile/Marble floor', 'Car Rental', 'Interconnecting room(s) available', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Ironing facilities', 'Airport Shuttle', 'Room Service']}","80.1700392365456,6.01973639490844,80.2467040236151,6.06676845550769",Villa Aroshina,"['Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Facilities for Disabled Guests', 'Room Service', 'Free WiFi', 'Exceptional Breakfast', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Facilities for Disabled Guests', 'Room Service', 'Free WiFi', 'Exceptional Breakfast']","['8,099', '7,613', '8,099', '7,613', '8,099', '7,613']",9.3,Wonderful,94 reviews,"Villa Aroshina has been welcoming Booking.com guests since Jan 13, 2016",,"https://www.booking.com/hotel/lk/aroshina-39-s-resident.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=162962401_110801590_2_1_0&all_sr_blocks=162962401_110801590_2_1_0&room1=A,A&hpos=14&hapos=64&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X64&from=searchresults
;highlight_room=#hotelTmpl"
486,"118, Matara Road ( Marine Drive ), Galle 4th Floor, Ripple Reach Building, (adjoining  HSBC), 80000 Galle, Sri Lanka","{'Miscellaneous': ['Air Conditioning', 'Family Rooms', 'Non-smoking Rooms'], 'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Terrace'], 'Kitchen': ['Dining table', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing', 'Mosquito net', 'Private entrance', 'Fan', 'Ironing facilities'], 'Outdoor & View': ['City view', 'Mountain view', 'Ocean view', 'View'], 'Building Characteristics': ['Private apartment in building'], 'Accessibility': ['Upper floors accessible by elevator'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'TV'], 'Food & Drink': ['Grocery Deliveries', 'Packed Lunches', 'Breakfast in the Room'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Transportation': ['Car Rental', 'Bicycle Rental (additional charge)']}","80.1979830977783,6.02531741957383,80.2492754417195,6.05001723418248",Ripple Reach Appartments,"['Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms']","['8,099', '9,719', '12,149']",9.0,Wonderful,109 reviews,"Ripple Reach Appartments has been welcoming Booking.com guests since Oct 26, 2016",,"https://www.booking.com/hotel/lk/ripple-reach-appartments.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=b498449a55f40055&srepoch=1536313525&highlighted_blocks=200194402_96530234_0_1_0&all_sr_blocks=200194402_96530234_0_1_0&room1=A,A&hpos=15&hapos=65&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X65&from=searchresults
;highlight_room=#hotelTmpl"
