,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
454,"Weweyaya Uddagandara, Yodhakandiya, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Private bathroom', 'Free toiletries', 'Hairdryer', 'Shower'], 'View': ['Lake view'], 'Outdoors': ['Barbecue', 'BBQ Facilities\n\n(additional charge)', 'Garden'], 'Kitchen': ['Dining table', 'Electric kettle'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bike Tours\n\n(additional charge)', 'Fishing\n\n(additional charge)'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', 'Minibar'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Mosquito net', 'Hardwood/Parquet floors', 'Car Rental', 'Fan', 'Non-smoking Rooms', 'Room Service']}","81.2895905971527,6.21724820412034,81.3480714028473,6.33797179587966",Yala Lake View Cabanas,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Breakfast']","['8,585', '7,289']",9.5,Exceptional,37 reviews,"Yala Lake View Cabanas has been welcoming Booking.com guests since Aug 9, 2017",,"https://www.booking.com/hotel/lk/yala-lake-view-cabanas.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=ced4450a9b8d06a6&srepoch=1536313750&highlighted_blocks=260599204_117457098_2_1_0&all_sr_blocks=260599204_117457098_2_1_0&room1=A,A&hpos=46&hapos=296&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX296&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.4#hotelTmpl"
455,"No:720,Mahasenpura Tissamaharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Hairdryer', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Garden view'], 'Outdoors': ['Outdoor Fireplace', 'Picnic Area', 'Outdoor Furniture', 'Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Electric kettle'], 'Health & Wellness Facilities': ['Yoga Classes', 'Spa Facilities', 'Bathhouse', 'Open-air Bath'], 'Services & Extras': ['Tickets to Attractions or Shows\n\n(additional charge)'], 'Accessibility': ['Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cooking Class\n\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Evening Entertainment\n\n(additional charge)', 'Bikes Available (free)', 'Horseback Riding\n\nOff-site\n(additional charge)', 'Cycling\n\nOff-site', 'Hiking\n\n(additional charge)', 'Canoeing\n\n(additional charge)', 'Library', 'Fishing\n\n(additional charge)'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Kid-Friendly Buffet', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Restaurant', 'Minibar'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Services': ['Shared Lounge/TV Area'], 'Front Desk Services': ['Tour Desk', 'Currency Exchange'], 'Entertainment & Family Services': [""Kids' Outdoor Play Equipment"", 'Books, DVDs, Music for Kids', 'Board Games/Puzzles', 'Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Air Conditioning', 'Hypoallergenic Room Available', 'Mosquito net', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'Souvenir/Gift Shop', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Newspapers\n\n(additional charge)', 'Room Service']}","81.2818077011414,6.26860896474459,81.318831,6.34090872482608",Wild Breeze,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,430', '1,944']",9.6,Exceptional,21 reviews,"Wild Breeze has been welcoming Booking.com guests since Feb 3, 2018",,"https://www.booking.com/hotel/lk/wild-breeze.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=ced4450a9b8d06a6&srepoch=1536313750&highlighted_blocks=308172301_113336764_2_42_0&all_sr_blocks=308172301_113336764_2_42_0&room1=A,A&hpos=47&hapos=297&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX297&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.9#hotelTmpl"
456,"Rekawa road,Wella Odaya, Ranna, 82125 Tangalle, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Ocean view', 'View'], 'Outdoors': ['Picnic Area', 'Outdoor Furniture', 'Beachfront', 'Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'Private Beach Area', 'Barbecue', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Electric kettle', 'Refrigerator'], 'Room Amenities': ['Sofa bed', 'Drying rack for clothing'], 'Health & Wellness Facilities': ['Full Body Massage', 'Hand Massage', 'Head Massage', ""Couples' Massage"", 'Foot Massage', 'Neck Massage', 'Back Massage', 'Massage'], 'Accessibility': ['Emergency Cord in Bathroom', 'Lower Sink', 'Roll-in Shower', 'Adapted Bath'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Tour or Class About Local Culture\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Beach', 'Bicycle Rental (additional charge)', 'Fishing\n\n(additional charge)'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Bar', 'Restaurant', 'Minibar'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Air Conditioning', 'Tile/Marble floor', 'Soundproof', 'Private entrance', 'Car Rental', 'Interconnecting room(s) available', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Room Service']}","80.76211810112,6.00272383649355,81.0003565761263,6.12316628339486",Blue Ocean Resort,"['Airport Shuttle', 'Free Parking', 'Family Rooms', 'Facilities for Disabled Guests', 'WiFi Available in All Areas', 'Beachfront', 'Bar', 'Very Good Breakfast', 'Airport Shuttle', 'Free Parking', 'Family Rooms', 'Facilities for Disabled Guests', 'WiFi Available in All Areas', 'Beachfront', 'Bar', 'Very Good Breakfast']","['5,507', '8,423', '6,884', '10,529', '5,164', '7,897', '6,196', '8,909', '7,573', '11,339', '4,957', '7,127', '6,884', '9,719', '6,884', '9,719', '8,261', '12,149', '5,507', '7,775']",8.9,Excellent,79 reviews,"Blue Ocean Resort has been welcoming Booking.com guests since Jun 16, 2016",,"https://www.booking.com/hotel/lk/rekawa-blue-ocean-resort.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=ced4450a9b8d06a6&srepoch=1536313750&highlighted_blocks=182802302_108233081_2_42_0&all_sr_blocks=182802302_108233081_2_42_0&room1=A,A&hpos=48&hapos=298&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX298&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.7#hotelTmpl"
457,"No: 213 /5 ,mahasenpura , Tissamharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Free toiletries', 'Bathrobe', 'Shower'], 'View': ['Garden view'], 'Outdoors': ['Outdoor Furniture', 'Barbecue', 'BBQ Facilities\n\n(additional charge)', 'Patio', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products'], 'Room Amenities': ['Fold-up bed'], 'Accessibility': ['Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Live Music/Performance\n\nOff-site', 'Cooking Class', 'Happy Hour\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours', 'Evening Entertainment', 'Cycling'], 'Living Area': ['Dining area'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Street Parking', 'Secured Parking'], 'Front Desk Services': ['24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' Outdoor Play Equipment""], 'Cleaning Services': ['Daily Housekeeping\n\n(additional charge)', 'Ironing Service', 'Dry Cleaning', 'Laundry\n\n(additional charge)'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Air Conditioning', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'Honeymoon Suite', 'Fan', 'Family Rooms', 'Non-smoking Rooms', 'Iron', 'Room Service'], 'Languages Spoken': ['Hindi', 'English', 'Arabic']}","81.2812742518466,6.27736894010424,81.317489755624,6.31329977325044",Amaa Holiday Resort,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,737']",,,,"Amaa Holiday Resort has been welcoming Booking.com guests since Aug 2, 2017",,"https://www.booking.com/hotel/lk/amaa-holiday-resort.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=ced4450a9b8d06a6&srepoch=1536313750&highlighted_blocks=259223001_104611205_2_2_0&all_sr_blocks=259223001_104611205_2_2_0&room1=A,A&hpos=49&hapos=299&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX299&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.1#hotelTmpl"
458,"Yala National Park, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Outdoors': ['Terrace', 'Barbecue', 'BBQ Facilities', 'Patio', 'Garden'], 'Kitchen': ['Dining table', 'Electric kettle'], 'Room Amenities': ['Fan', 'Air conditioning'], 'Outdoor & View': ['Lake view', 'View'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Cycling', 'Canoeing\n\n(additional charge)', 'Fishing\n\n(additional charge)'], 'Living Area': ['Dining area'], 'Media & Technology': ['Flat-screen TV'], 'Food & Drink': ['Packed Lunches', 'Room Service'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Transportation': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental'], 'Front Desk Services': ['Baggage Storage', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping']}","81.297613516182,6.26040331229603,81.3338278385696,6.29633414544223",Yala Hideaway,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Airport Shuttle', 'Free Parking', 'Free WiFi']","['19,438', '16,522']",,,,"Yala Hideaway has been welcoming Booking.com guests since Aug 23, 2017",,"https://www.booking.com/hotel/lk/yala-hideaway.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=ced4450a9b8d06a6&srepoch=1536313750&highlighted_blocks=234288001_100829404_2_1_0&all_sr_blocks=234288001_100829404_2_1_0&room1=A,A&hpos=50&hapos=300&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX300&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.2#hotelTmpl"
459,"217/4/A katharagama Rd, Mahasenpura, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathtub', 'Shower'], 'View': ['Garden view', 'View'], 'Outdoors': ['Terrace', 'Garden'], 'Kitchen': ['Dining table'], 'Room Amenities': ['Sofa bed'], 'Accessibility': ['Raised Toilet', 'Emergency Cord in Bathroom'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Water Park', 'Cycling', 'Bicycle Rental (additional charge)'], 'Living Area': ['Dining area'], 'Food & Drink': ['Fruit', 'Bottle of Water', 'Special Diet Meals (upon request)', 'Snack Bar', 'Breakfast in the Room'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree public parking is available  on site (reservation is not needed).'], 'Services': ['Airport Shuttle (additional charge)', 'Car Rental', 'Laundry\n\n(additional charge)', '24-Hour Front Desk', 'Room Service'], 'General': ['Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","81.262800693512,6.26860896474459,81.340410487985,6.32082795967504",New Vilard,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,333', '2,980', '3,110', '3,628', '2,592', '3,110', '2,333', '2,851']",8.9,Excellent,12 reviews,"New Vilard has been welcoming Booking.com guests since Feb 7, 2017",,"https://www.booking.com/hotel/lk/new-vilard-rest.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=78bd450db16d011a&srepoch=1536313756&highlighted_blocks=217338901_98839884_2_2_0&all_sr_blocks=217338901_98839884_2_2_0&room1=A,A&hpos=1&hapos=301&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX301&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.2#hotelTmpl"
460,"217/4 nisansala sewana,mahasenpura,Tissamaharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Garden view', 'View'], 'Outdoors': ['Outdoor Furniture', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Pets are not allowed.'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off', 'Airport Pickup'], 'Front Desk Services': ['Tour Desk', 'Currency Exchange', '24-Hour Front Desk'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Airport Shuttle (additional charge)', 'Air Conditioning', 'Mosquito net', 'Wake-up service', 'Private entrance', 'Car Rental', 'Packed Lunches', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Room Service']}","81.2922813976184,6.27438227806182,81.3106319820508,6.3198908337928",Nisansala View,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['3,240', '3,758', '4,147', '4,665']",8.3,Very Good,8 reviews,"Nisansala View has been welcoming Booking.com guests since Feb 9, 2015",,"https://www.booking.com/hotel/lk/nisansala-guesth-house.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=78bd450db16d011a&srepoch=1536313756&highlighted_blocks=129251801_115071124_0_2_0&all_sr_blocks=129251801_115071124_0_2_0&room1=A,A&hpos=2&hapos=302&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX302&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.4#hotelTmpl"
461,"Off Kirinda, Sithulpawwa Road Yala,, 82000 Kirinda, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Slippers', 'Private bathroom', 'Free toiletries', 'Shower'], 'Outdoors': ['Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Cleaning products'], 'Room Amenities': ['Drying rack for clothing'], 'Pool and Spa': ['Swimming Pool', 'Pool With View', 'Outdoor Pool (all year)'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': [""Kids' Club"", 'Library', 'Bicycle Rental (additional charge)'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Restaurant', 'Fantastic Coffee!'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Front Desk Services': ['Concierge Service', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping'], 'General': ['Shuttle Service', 'Shared Lounge/TV Area', 'Shuttle Service (additional charge)', 'Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Mosquito net', 'Wake-up service', 'Private entrance', 'Packed Lunches', 'Souvenir/Gift Shop', 'Safe']}","81.3105280175426,6.24108056852011,81.3467409983656,6.27701140166631",Wild Panthera Yala,"['Swimming Pool', 'Exceptional Breakfast', 'Swimming Pool', 'Exceptional Breakfast']","['23,487', '26,727']",8.9,Excellent,17 reviews,"Wild Panthera Yala has been welcoming Booking.com guests since Mar 13, 2017",,"https://www.booking.com/hotel/lk/wild-panthera-yala.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=78bd450db16d011a&srepoch=1536313756&highlighted_blocks=207855601_120700518_2_1_0&all_sr_blocks=207855601_120700518_2_1_0&room1=A,A&hpos=3&hapos=303&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX303&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.1#hotelTmpl"
462,"Sadagirigama rd Akurugoda, 82600 Tissamaharama, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Dining table'], 'Bathroom': ['Towels', 'Slippers', 'Bathtub', 'Shower', 'Toilet paper'], 'Room Amenities': ['Mosquito net', 'Fan', 'Iron', 'Ironing facilities'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Accessibility': ['Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'Barbecue', 'BBQ Facilities', 'Garden'], 'Food & Drink': ['Grocery Deliveries', 'Snack Bar', 'Packed Lunches', 'Breakfast in the Room', 'Room Service', 'Restaurant'], 'Activities': ['Cycling', 'Fishing'], 'Services & Extras': ['Wake-up service'], 'Building Characteristics': ['Detached'], 'Outdoor & View': ['Mountain view', 'Pool view', 'Lake view'], 'Transportation': ['Car Rental', 'Bicycle Rental (additional charge)'], 'Cleaning Services': ['Ironing Service', 'Laundry\n\n(additional charge)'], 'Miscellaneous': ['Air Conditioning']}","81.2628940679133,6.27337372267823,81.3521268032491,6.32059162978427",Plummy dale,"['Free Parking', 'Free WiFi', 'Restaurant', 'Free Parking', 'Free WiFi', 'Restaurant']","['4,050', '2,754']",9.1,,,"Plummy dale has been welcoming Booking.com guests since Mar 14, 2017",,"https://www.booking.com/hotel/lk/plummy-dale.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=78bd450db16d011a&srepoch=1536313756&highlighted_blocks=223597401_98662720_2_0_0&all_sr_blocks=223597401_98662720_2_0_0&room1=A,A&hpos=4&hapos=304&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX304&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.9#hotelTmpl"
463,"No.97 Aerie Lodge,Gurugoda,Kirinda,Yala, 82614 Kirinda, Sri Lanka","{'Bathroom': ['Shared bathroom'], 'Outdoors': ['Beachfront', 'Sun Deck', 'BBQ Facilities'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Beach', 'Diving', 'Bowling', 'Cycling', 'Hiking', 'Playground', 'Fishing'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Baggage Storage', 'Tour Desk', 'Express Check-in/Check-out\n\n(additional charge)', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Babysitting/Child Services'], 'Cleaning Services': ['Suit Press\n\n(additional charge)', 'Shoeshine\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Designated Smoking Area', 'Car Rental', 'Packed Lunches', 'Newspapers\n\n(additional charge)', 'Room Service']}","81.325393,6.206688,81.3810150227865,6.25132491869583",Aerie Lodge,[],"['9,937']",8.9,,,"Aerie Lodge has been welcoming Booking.com guests since Nov 13, 2017",,"https://www.booking.com/hotel/lk/aerie-lodge.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=78bd450db16d011a&srepoch=1536313756&highlighted_blocks=208577503_95607003_12_0_0&all_sr_blocks=208577503_95607003_12_0_0&room1=A,A&hpos=5&hapos=305&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX305&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=27.8#hotelTmpl"
